,created_date,tweets,sentiment
220,2019-05-02,thinking exact thing tonight.. sure.. compare..,Positive
221,2019-05-02,'s actually picture saying buy May -- need new translator,Positive
222,2019-05-01,RT @ TheStreet : . @ TonyTheStreet sat down Dine Brands $ DIN CEO Steve Joyce . Watch :,Negative
223,2019-05-01,RT @ MadMoneyOnCNBC : 're worried history repeating - think 1987 1999 - @ JimCramer says stay calm . 's,Positive
224,2019-05-01,RT @ ohhushmusic : @ TheStreet @ jimcramer @ realmoney new fave @ JimCramer video all-time ! ! ! # idiots # charlatans # frauds # knaves,Negative
225,2019-05-01,much obliged ... .,Positive
226,2019-05-01,. @ EricJhonsa : $ AMD 's Latest Earnings Report n't Upend Investor Hopes Big Second Half,Positive
227,2019-05-01,'Medicare ' Efforts Rightfully Weigh # StockoftheDay CVS Shareholder Minds - @ KevinCurranRM,Neutral
228,2019-05-01,RT @ TheStreet : sent $ JNJ past $ 140 ? @ JimCramer breaks down :,Negative
229,2019-05-01,"RT @ TheStreet : Apple n't innovative , anyone ? Read @ JimCramer 's full take $ AAPL over @ RealMoney :",Positive
230,2019-05-01,RT @ TheStreet : tell-tale signs company set beat earnings estimates ? question @ JimCramer ? # AskCramer : h…,Neutral
231,2019-05-01,RT @ TheStreet : reminder @ EricJhonsa Hulu could real magic $ DIS,Positive
232,2019-05-01,Alphabet 's $ GOOGL Revenue Miss Paradoxically Shows Strength Digital Ad Biz via Jon Markman,Neutral
233,2019-05-01,RT @ TheStreet : things @ KevinCurranRM watching # StockoftheDay $ CVS surges earnings :,Neutral
234,2019-05-01,@ ScottWapnerCNBC thanks plug -- fan fave $ AMD 's lisa su tonight @ jimcramer,Positive
235,2019-05-01,Mr . Guest Gandhi today.. thanks @ ScottWapnerCNBC,Positive
236,2019-05-01,Love Dan Niles . Remember visiting office 90s ; surprised Dan bucking cycle histories ... …,Positive
237,2019-05-01,TS- understand subscription economy . go study Zuora ... Tzuo.. understand power o…,Neutral
238,2019-05-01,"Tony represent funeral march company amazing , . 100 point march -- 100 points wrong way . B…",Positive
239,2019-05-01,"@ ScottWapnerCNBC taking over , ! ! TS brilliant.. better right brilliant",Positive
